Tran_Id,Cust_Id,Acct_Nbr,Channel_Nbr,Merchant_SIC,Session_Id,Tran_Duration,Tran_Date,Tran_Time,Tran_Amt,Principal_Amt,Interest_Amt,New_Balance,Merchant_Name,Merchant_City,Merchant_State,Merchant_Postal_Code,Tran_Code,Channel
35,1363130,4561143213631300,0,900,134212,43,1995-06-10T00:00:00,180520,19.6,19.6,0,703.61,Mainframe Mania     ,Louisville          ,KY,40240,CG,E
35,1363138,4561143213631380,0,300,135086,39,1995-09-29T00:00:00,111003,15.71,15.71,0,755.19,Loan-a-Lemon        ,Austin              ,TX,78711,CG,E
35,1363142,4561143213631420,0,800,135932,35,1995-09-26T00:00:00,190450,313.86,313.86,0,1290.97,Manic Motor Inn     ,Chicago             ,IL,60606,CG,E
35,1363147,4561143213631470,0,null,136680,0,1995-10-05T00:00:00,null,93.85,93.85,0,0,null,null,null,null,PM,M
35,1363160,4561143213631600,0,1200,138366,35,1995-07-19T00:00:00,201254,148.74,148.74,0,418.36,Suitable Suits      ,Los Angeles         ,CA,90055,CG,E
35,1363164,4561143213631640,0,900,139202,27,1995-06-01T00:00:00,225416,74.48,74.48,0,870.1,Surplus Servers     ,Dallas              ,TX,75268,CG,E
35,1363171,4561143213631710,0,200,141669,19,1995-11-03T00:00:00,195719,94.6,94.6,0,1735.4,Larry's Luggage     ,Milwaukee           ,WI,53213,CG,E
35,1363182,4561143213631820,0,900,144371,28,1995-10-02T00:00:00,184922,115.7,115.7,0,3970.1,Mainframe Mania     ,New York City       ,NY,10100,CG,E
35,1363192,4561143213631920,0,1000,145794,33,1995-12-14T00:00:00,105017,88.44,88.44,0,1000,Lala Land           ,Anaheim             ,CA,92823,CG,E
35,1363193,4561143213631930,0,null,146301,0,1995-12-05T00:00:00,null,107.63,103.7,3.93,564.06,null,null,null,null,PM,M
35,1363196,4561143213631960,0,1300,146845,15,1995-04-19T00:00:00,80513,163.59,163.59,0,1433.5,Arnie's Auto Parts  ,Los Angeles         ,CA,90145,CG,E
35,1363197,4561143213631970,0,1100,148108,36,1995-07-23T00:00:00,53831,82.49,82.49,0,672.97,Larry's Lumber      ,Sacramento          ,CA,94280,CG,E
35,1363208,4561143213632070,0,700,149465,36,1995-07-03T00:00:00,195121,34.1,34.1,0,586.74,Gary's Grocery      ,Chicago             ,IL,60621,CG,E
35,1363210,4561143213632100,0,200,150716,33,1995-11-25T00:00:00,183312,116.38,116.38,0,676.79,Buy The Book        ,New Orleans         ,LA,70181,CG,E
35,1363212,4561143213632120,0,200,151131,41,1995-10-29T00:00:00,214618,46.32,46.32,0,3000,Dog World           ,Cleveland           ,OH,44193,CG,E
35,1363213,4561143213632130,0,null,151658,0,1995-12-04T00:00:00,null,1235.02,1226.52,8.5,104.91,null,null,null,null,PM,M
35,1363215,4561143213632150,0,700,152745,16,1995-11-17T00:00:00,125144,310.61,310.61,0,1005.63,Gary's Grocery      ,New York City       ,NY,10028,CG,E
35,1363216,4561143213632160,0,100,152870,33,1995-10-03T00:00:00,160714,80.45,80.45,0,992.01,Tofu Palace Res.    ,New York City       ,NY,10052,CG,E
35,1363217,4561143213632170,0,200,154210,26,1995-06-01T00:00:00,154151,13.09,13.09,0,1326.72,Llama World         ,San Diego           ,CA,92179,CG,E
35,1363218,4561143213632180,0,1200,154576,25,1995-05-29T00:00:00,55356,127.49,127.49,0,1091.39,Suitable Suits      ,San Diego           ,CA,92175,CG,E
35,1363219,4561143213632190,0,1100,155673,40,1995-07-16T00:00:00,80753,87.26,87.26,0,811.79,Larry's Lumber      ,New York City       ,NY,10279,CG,E
35,1363222,4561143213632220,0,1100,156229,27,1995-08-22T00:00:00,180111,99.22,99.22,0,121.02,Linda's Lighting    ,Virginia Beach      ,VA,23465,CG,E
35,1363223,4561143213632230,0,100,156529,30,1995-09-21T00:00:00,80246,174.52,174.52,0,871.21,Sushi To Go         ,Newark              ,NJ,7137,CG,E
35,1363229,4561143213632290,0,null,157621,0,1995-08-05T00:00:00,null,215.06,213.75,1.31,303.81,null,null,null,null,PM,M
35,1363234,4561143213632340,0,900,158475,21,1995-12-14T00:00:00,201512,207.71,207.71,0,2689.4,Surplus Servers     ,New York City       ,NY,10079,CG,E
35,1363236,4561143213632360,0,100,159285,40,1995-05-07T00:00:00,145327,66.49,66.49,0,306.2,Haveacow Steakhouse ,Los Angeles         ,CA,90153,CG,E
35,1363241,4561143213632410,0,null,160516,0,1995-07-03T00:00:00,null,108.52,108.16,0.36,669.51,null,null,null,null,PM,M
35,1363243,4561143213632430,0,500,161599,22,1995-08-11T00:00:00,164517,25.45,25.45,0,217.64,Prop-Jet Airways    ,Milwaukee           ,WI,53237,CG,E
35,1363247,4561143213632470,0,200,162203,26,1995-06-01T00:00:00,5811,37.44,37.44,0,2434.24,Dog World           ,Toledo              ,OH,43618,CG,E
35,1363253,4561143213632530,0,400,165487,34,1995-08-20T00:00:00,211949,52.98,52.98,0,992.14,Ollie's Oil Co.     ,Chicago             ,IL,60647,CG,E
35,1363254,4561143213632540,0,800,165698,24,1995-08-18T00:00:00,112622,10.41,10.41,0,264.47,Manic Motor Inn     ,Chicago             ,IL,60617,CG,E
35,1363259,4561143213632590,0,800,166754,41,1995-09-13T00:00:00,211433,23.74,23.74,0,23.74,Flea Trap Motel     ,Los Angeles         ,CA,90089,CG,E
35,1363261,4561143213632610,0,1200,166884,18,1995-08-17T00:00:00,182849,48.93,48.93,0,668.35,Cassandras Casuals  ,New York City       ,NY,10072,CG,E
35,1363263,4561143213632630,0,1300,167716,18,1995-08-17T00:00:00,84423,203.34,203.34,0,203.34,Terry's Trucks      ,Jersey City         ,NJ,7307,CG,E
35,1363264,4561143213632640,0,null,167888,0,1995-05-07T00:00:00,null,534.24,534.24,0,160,null,null,null,null,PM,M
35,1363271,4561143213632710,0,700,171433,24,1995-11-14T00:00:00,191356,73.6,73.6,0,412.83,Mary's Market       ,Fort Worth          ,TX,76144,CG,E
35,1363275,4561143213632750,0,300,172269,15,1995-08-11T00:00:00,91614,31.47,31.47,0,424.33,Loan-a-Lemon        ,Kansas City         ,MO,64153,CG,E
35,1363280,4561143213632800,0,200,173418,30,1995-07-25T00:00:00,195254,30.2,30.2,0,470.35,Carrie's Cards      ,Memphis             ,TN,38158,CG,E
35,1363282,4561143213632820,0,100,173927,26,1995-12-14T00:00:00,121100,34.24,34.24,0,151.97,The Big Squid       ,Washington          ,DC,20150,CG,E
35,1363288,4561143213632880,0,800,174969,42,1995-10-10T00:00:00,123201,51.84,51.84,0,1486.87,Bed Bug Inn         ,San Diego           ,CA,92141,CG,E
35,1363291,4561143213632910,0,500,175477,40,1995-10-17T00:00:00,73137,163.75,163.75,0,2343.47,Wing-and-Prayer Air ,Fort Worth          ,TX,76108,CG,E
35,1363296,4561143213632960,0,200,176131,31,1995-04-24T00:00:00,10255,214.5,214.5,0,2524.13,Larry's Luggage     ,Wichita             ,KS,67220,CG,E
35,1363303,4561143213633030,0,1100,179620,35,1995-10-07T00:00:00,84023,52.38,52.38,0,268.16,Harry's Hardware    ,Los Angeles         ,CA,90195,CG,E
35,1363306,4561143213633060,0,null,181257,0,1995-12-05T00:00:00,null,165.48,165.48,0,0,null,null,null,null,PM,M
35,1363307,4561143213633070,0,400,181641,24,1995-06-07T00:00:00,202445,105.39,105.39,0,765.04,Gus' Gas Station    ,Chicago             ,IL,60646,CG,E
35,1363312,4561143213633120,0,900,182569,24,1995-11-14T00:00:00,140800,271.16,271.16,0,4037.16,Network Works       ,Los Angeles         ,CA,90139,CG,E
35,1363314,4561143213633140,0,null,182833,0,1995-06-06T00:00:00,null,601.4,601.4,0,0,null,null,null,null,PM,M
35,1363322,4561143213633210,0,100,183690,42,1995-10-02T00:00:00,112729,404,404,0,1019.39,Flying Burrito Res. ,Houston             ,TX,77132,CG,E
35,1363323,4561143213633230,0,500,184318,34,1995-12-10T00:00:00,160607,494.63,494.63,0,922.31,Prop-Jet Airways    ,Philadelphia        ,PA,19114,CG,E
35,1363327,4561143213633270,0,700,184660,28,1995-10-27T00:00:00,80924,21.78,21.78,0,2684.93,Gary's Grocery      ,Anaheim             ,CA,92810,CG,E
35,1363331,4561143213633310,0,800,185208,20,1995-11-17T00:00:00,92829,225.92,225.92,0,2023.38,Landfill Lodge      ,St Paul             ,MN,55188,CG,E
35,1363335,4561143213633350,0,null,186647,0,1995-10-02T00:00:00,null,407.56,402.67,4.89,207.9,null,null,null,null,PM,M
35,1363342,4561143213633420,0,1200,188078,23,1995-05-17T00:00:00,112948,46.48,46.48,0,1559.38,Suitable Suits      ,Houston             ,TX,77214,CG,E
35,1363344,4561143213633440,0,500,189053,43,1995-07-28T00:00:00,93146,160.73,160.73,0,980.62,Icarus Airlines     ,Phoenix             ,AZ,85048,CG,E
35,1363346,4561143213633450,0,null,189616,0,1995-10-01T00:00:00,null,903.49,871.79,31.7,1522.83,null,null,null,null,PM,M
35,1363352,4561143213633520,0,700,190876,27,1995-08-12T00:00:00,161648,47.41,47.41,0,67.21,Soupy's Supermarket ,Houston             ,TX,77114,CG,E
35,1363353,4561143213633530,0,100,191276,20,1995-07-20T00:00:00,111538,295.23,295.23,0,1055.34,Lisa's Pasta Bar    ,Chicago             ,IL,60613,CG,E
35,1363354,4561143213633540,1,null,191774,35,1995-10-07T00:00:00,125131,227.34,196.13,31.21,2803.87,null,null,null,null,PM,C
35,1363355,4561143213633550,0,null,192106,0,1995-11-02T00:00:00,null,66.01,65.21,0.8,159.36,null,null,null,null,PM,M
35,1363356,4561143213633560,0,1100,192144,24,1995-08-20T00:00:00,112909,16.54,16.54,0,229.5,Paul's Plumbing     ,San Francisco       ,CA,94153,CG,E
35,1363361,4561143213633610,0,1000,192915,30,1995-10-28T00:00:00,125925,98.69,98.69,0,120.17,Tim's Trout Fishing ,Corpus Christi      ,TX,78401,CG,E
35,1363370,4561143213633700,0,200,195079,26,1995-11-09T00:00:00,52328,74.96,74.96,0,203.24,Dilbert's Dept Store,New York City       ,NY,10189,CG,E
35,1363378,4561143213633770,0,1200,196086,24,1995-07-05T00:00:00,135619,118.44,118.44,0,697.86,Cassandras Casuals  ,San Diego           ,CA,92190,CG,E
35,1363382,4561143213633820,0,100,196613,18,1995-12-08T00:00:00,230541,61.22,61.22,0,972.78,Zorba's Hideaway    ,Denver              ,CO,80235,CG,E
35,1363383,4561143213633830,1,null,197105,19,1995-06-25T00:00:00,5852,0,0,0,8.71,null,null,null,null,IQ,V
35,1363384,4561143213633840,0,400,197185,28,1995-07-13T00:00:00,105637,116.64,116.64,0,196.38,Filbert's Filling St,Fort Worth          ,TX,76104,CG,E
35,1363391,4561143213633900,0,1100,198820,35,1995-10-23T00:00:00,150419,152.92,152.92,0,1356.91,Linda's Lighting    ,New York City       ,NY,10109,CG,E
35,1363393,4561143213633930,0,700,199872,42,1995-08-22T00:00:00,83713,65.81,65.81,0,1000,Ferd's Food Store   ,New York City       ,NY,10016,CG,E
35,1363402,4561143213634020,0,null,203011,0,1995-12-04T00:00:00,null,121.54,106.14,15.4,1093.86,null,null,null,null,PM,M
35,1363409,4561143213634090,0,100,205016,22,1995-10-08T00:00:00,12714,67.24,67.24,0,67.24,Bohemian Café       ,New York City       ,NY,10152,CG,E
35,1363414,4561143213634140,0,700,205451,32,1995-10-30T00:00:00,105235,26.55,26.55,0,1044.06,Soupy's Supermarket ,Cincinnati          ,OH,45256,CG,E
35,1363420,4561143213634200,0,null,206092,0,1995-12-01T00:00:00,null,151.64,148.85,2.79,631.49,null,null,null,null,PM,M
35,1363421,4561143213634210,0,400,206250,37,1995-08-13T00:00:00,90116,263.99,263.99,0,537.65,Serbio's Service St ,Oakland             ,CA,94642,CG,E
35,1363426,4561143213634260,0,400,206814,41,1995-12-08T00:00:00,130324,117.56,117.56,0,546.72,Ollie's Oil Co.     ,Albuquerque         ,NM,87129,CG,E
35,1363435,4561143213634350,0,300,208174,40,1995-10-03T00:00:00,95237,104.5,104.5,0,734.96,Loan-a-Lemon        ,Memphis             ,TN,38103,CG,E
35,1363441,4561143213634410,0,null,209599,0,1995-10-05T00:00:00,null,549.86,549.86,0,0,null,null,null,null,PM,M
35,1363445,4561143213634440,0,900,210275,21,1995-09-03T00:00:00,154313,100.25,100.25,0,390.87,PCs-R-Us            ,Sacramento          ,CA,94217,CG,E
35,1363448,4561143213634480,0,200,211473,44,1995-10-20T00:00:00,125800,59.3,59.3,0,1400,Buy The Book        ,Los Angeles         ,CA,90190,CG,E
35,1363449,4561143213634490,0,1200,212011,26,1995-09-23T00:00:00,3924,364.22,364.22,0,516.4,Sherry's Shoes      ,Oakland             ,CA,94652,CG,E
35,1363454,4561143213634540,0,500,212987,33,1995-06-11T00:00:00,204457,44.79,44.79,0,1599.69,Prop-Jet Airways    ,New York City       ,NY,10106,CG,E
35,1363457,4561143213634570,0,700,213538,43,1995-08-21T00:00:00,110601,312.19,312.19,0,5263.52,Soupy's Supermarket ,Virginia Beach      ,VA,23451,CG,E
35,1363458,4561143213634580,0,200,213727,30,1995-10-24T00:00:00,181044,273.21,273.21,0,358.93,Randy's Records     ,Portland            ,OR,97213,CG,E
35,1363467,4561143213634670,1,null,215357,26,1995-07-06T00:00:00,91739,1000.1,996,4.1,417.59,null,null,null,null,PM,C
35,1363468,4561143213634680,0,200,216074,36,1995-12-07T00:00:00,40353,178.93,178.93,0,4351.55,Carrie's Cards      ,Lexington           ,KY,40513,CG,E
35,1363470,4561143213634700,0,500,216461,44,1995-11-06T00:00:00,15547,222.82,222.82,0,3521.73,Wing-and-Prayer Air ,Miami               ,FL,33122,CG,E
35,1363471,4561143213634710,1,null,216803,19,1995-11-19T00:00:00,214914,0,0,0,450.52,null,null,null,null,IQ,V
35,1363475,4561143213634750,0,500,217431,28,1995-09-11T00:00:00,235423,54.03,54.03,0,528.12,Puddle Jump Airline ,Columbus            ,OH,43258,CG,E
35,1363482,4561143213634820,0,900,219128,18,1995-05-09T00:00:00,120536,35.7,35.7,0,1520.51,PCs-R-Us            ,Denver              ,CO,80222,CG,E
35,1363483,4561143213634830,0,300,219370,26,1995-06-05T00:00:00,125916,124.43,124.43,0,1000,Rent-a-Wreck        ,Washington          ,DC,20229,CG,E
35,1363484,4561143213634840,0,1300,220278,21,1995-11-23T00:00:00,165040,39.51,39.51,0,333.34,Carl's Car Showroom ,Minneapolis         ,MN,55449,CG,E
35,1363486,4561143213634860,22,null,220652,97,1995-12-24T00:00:00,114745,0,0,0,0,null,null,null,null,IQ,B
36,1362484,4561143213624840,0,null,816,40,1995-09-02T00:00:00,133839,116.44,116.44,0,0,null,null,null,null,PM,E
36,1362485,4561143213624850,0,null,1320,0,1995-08-07T00:00:00,null,972.54,959.37,13.17,140.63,null,null,null,null,PM,M
36,1362508,4561143213625080,0,1200,3827,44,1995-05-29T00:00:00,131306,58.59,58.59,0,879.19,Sherry's Shoes      ,St Louis            ,MO,63128,CG,E
36,1362509,4561143213625090,0,500,4560,20,1995-03-06T00:00:00,140753,103.01,103.01,0,440.82,Icarus Airlines     ,Indianapolis        ,IN,46207,CG,E
36,1362511,4561143213625110,0,400,5707,22,1995-11-17T00:00:00,85343,264.54,264.54,0,760.17,Gus' Gas Station    ,New York City       ,NY,10182,CG,E
36,1362516,4561143213625160,0,200,6432,23,1995-11-29T00:00:00,132818,309.41,309.41,0,683.79,Larry's Luggage     ,Tulsa               ,OK,74174,CG,E
36,1362520,4561143213625200,0,null,6697,0,1995-09-03T00:00:00,null,980.51,958.04,22.47,1591.07,null,null,null,null,PM,M
36,1362530,4561143213625300,0,100,9339,28,1995-09-21T00:00:00,200409,44.86,44.86,0,899.63,Haveacow Steakhouse ,New York City       ,NY,10236,CG,E
36,1362535,4561143213625350,1,null,10432,15,1995-06-19T00:00:00,153901,0,0,0,0,null,null,null,null,IQ,V
36,1362541,4561143213625410,1,null,11737,25,1995-10-30T00:00:00,82900,0,0,0,1626.35,null,null,null,null,IQ,C
36,1362546,4561143213625460,17,null,12158,36,1995-05-24T00:00:00,83121,0,0,0,630.89,null,null,null,null,IQ,K
36,1362547,4561143213625470,0,100,12691,26,1995-09-17T00:00:00,190735,318.29,318.29,0,1695.23,Fifi's Cabaret      ,New York City       ,NY,10088,CG,E
36,1362549,4561143213625490,0,700,12976,39,1995-07-04T00:00:00,91344,20.87,20.87,0,785.32,Mary's Market       ,New York City       ,NY,10133,CG,E
36,1362552,4561143213625520,0,null,13271,0,1995-07-07T00:00:00,null,660.36,649.09,11.27,350.91,null,null,null,null,PM,M
36,1362556,4561143213625560,0,100,14246,28,1995-06-13T00:00:00,105537,525.1,525.1,0,2784.99,Tofu Palace Res.    ,New York City       ,NY,10074,CG,E
36,1362565,4561143213625650,0,null,15843,0,1995-09-02T00:00:00,null,220.17,217.17,3,230.38,null,null,null,null,PM,M
36,1362567,4561143213625660,0,1200,16301,28,1995-07-13T00:00:00,105334,817.71,817.71,0,6400,April-May Dept Store,Los Angeles         ,CA,90110,CG,E
36,1362572,4561143213625720,0,null,17741,0,1995-11-05T00:00:00,null,645.25,645.25,0,58.24,null,null,null,null,PM,M
36,1362574,4561143213625740,0,1100,18525,27,1995-09-14T00:00:00,150827,285.09,285.09,0,503.35,Brad's Bricks       ,New York City       ,NY,10050,CG,E
36,1362578,4561143213625780,0,800,18949,37,1995-09-30T00:00:00,165608,177.72,177.72,0,1038.12,Flea Trap Motel     ,Philadelphia        ,PA,19122,CG,E
36,1362580,4561143213625800,0,1100,19864,19,1995-12-11T00:00:00,190519,133.65,133.65,0,1500,Paul's Plumbing     ,Sacramento          ,CA,94228,CG,E
36,1362586,4561143213625860,0,100,21200,23,1995-08-26T00:00:00,124029,187.35,187.35,0,3632.6,Zorba's Hideaway    ,Norfolk             ,VA,23546,CG,E
36,1362587,4561143213625870,0,1000,21763,32,1995-07-03T00:00:00,95013,26.61,26.61,0,289.22,Lala Land           ,Oklahoma City       ,OK,73154,CG,E
36,1362588,4561143213625880,0,900,22696,16,1995-09-29T00:00:00,152425,60.65,60.65,0,850.13,Surplus Servers     ,Seattle             ,WA,98168,CG,E
36,1362591,4561143213625910,0,700,23349,39,1995-05-03T00:00:00,162539,297.95,297.95,0,1393.91,Ferd's Food Store   ,Cleveland           ,OH,44115,CG,E
36,1362593,4561143213625930,0,1100,24535,28,1995-09-07T00:00:00,184609,105.13,105.13,0,808.99,Brad's Bricks       ,New York City       ,NY,10075,CG,E
36,1362595,4561143213625940,0,100,25125,30,1995-04-30T00:00:00,20959,112.22,112.22,0,17174.1,Dale's Donuts       ,Houston             ,TX,77207,CG,E
36,1362597,4561143213625970,0,null,25837,0,1995-10-04T00:00:00,null,128.13,127.52,0.61,278.17,null,null,null,null,PM,M
36,1362602,4561143213626020,0,1300,26626,16,1995-08-31T00:00:00,91733,136.49,136.49,0,789.5,Terry's Trucks      ,Los Angeles         ,CA,90125,CG,E
36,1362606,4561143213626060,0,1300,27591,42,1995-10-14T00:00:00,123327,407.39,407.39,0,447.39,Terry's Trucks      ,Phoenix             ,AZ,85053,CG,E
36,1362607,4561143213626070,0,100,27911,36,1995-08-04T00:00:00,130312,255.37,255.37,0,1273.75,Haveacow Steakhouse ,Seattle             ,WA,98193,CG,E
36,1362609,4561143213626090,1,null,28793,66,1995-10-02T00:00:00,190439,227.44,194.95,32.49,2805.05,null,null,null,null,PM,C
36,1362610,4561143213626100,0,null,29231,0,1995-09-01T00:00:00,null,20,20,0,0,null,null,null,null,PM,M
36,1362611,4561143213626110,0,null,29294,0,1995-11-04T00:00:00,null,309.77,308.21,1.56,176.28,null,null,null,null,PM,M
36,1362624,4561143213626240,0,800,31500,35,1995-10-03T00:00:00,184850,145.75,145.75,0,900.84,Flea Trap Motel     ,Houston             ,TX,77014,CG,E
36,1362625,4561143213626250,0,null,31649,0,1995-12-07T00:00:00,null,21.38,20.91,0.47,162.32,null,null,null,null,PM,M
36,1362630,4561143213626300,0,800,31845,31,1995-03-03T00:00:00,234701,43.67,43.67,0,1010.86,Landfill Lodge      ,Columbus            ,OH,43270,CG,E
36,1362631,4561143213626310,0,700,32231,23,1995-09-10T00:00:00,141521,148.5,148.5,0,764.27,Mary's Market       ,Dallas              ,TX,75209,CG,E
36,1362633,4561143213626330,6,null,33298,104,1995-07-05T00:00:00,134014,0,0,0,273.98,null,null,null,null,IQ,B
36,1362636,4561143213626360,0,400,33922,40,1995-08-02T00:00:00,221231,55.94,55.94,0,996.88,Gus' Gas Station    ,Washington          ,DC,20253,CG,E
36,1362640,4561143213626400,0,1000,34680,43,1995-07-12T00:00:00,204718,84.78,84.78,0,578.9,Tim's Trout Fishing ,Tucson              ,AZ,85730,CG,E
36,1362642,4561143213626420,0,1000,34891,20,1995-07-23T00:00:00,133252,143.78,143.78,0,802.42,Wally World         ,Rochester           ,NY,14672,CG,E
36,1362645,4561143213626450,0,1100,35675,33,1995-08-24T00:00:00,141149,461.87,461.87,0,2899.77,Linda's Lighting    ,Dallas              ,TX,75348,CG,E
36,1362649,4561143213626490,0,100,36231,23,1995-05-18T00:00:00,211845,126.24,126.24,0,793.55,Zorba's Hideaway    ,New Orleans         ,LA,70166,CG,E
36,1362661,4561143213626610,0,1200,38973,23,1995-09-06T00:00:00,122112,186.76,186.76,0,1000,Limitless Clothing  ,Phoenix             ,AZ,85008,CG,E
36,1362663,4561143213626630,0,null,39366,19,1995-09-05T00:00:00,115943,311.97,264.34,47.63,3847.67,null,null,null,null,PM,E
36,1362664,4561143213626640,0,200,39502,19,1995-12-18T00:00:00,160557,353.94,353.94,0,886.99,Llama World         ,Long Beach          ,CA,90759,CG,E
36,1362683,4561143213626830,0,200,42204,18,1995-05-06T00:00:00,65530,513.85,513.85,0,1907.12,Dilbert's Dept Store,Los Angeles         ,CA,90071,CG,E
36,1362685,4561143213626850,0,null,42422,0,1995-12-07T00:00:00,null,1610.04,1595.73,14.31,104.27,null,null,null,null,PM,M
36,1362688,4561143213626870,0,300,42949,20,1995-12-10T00:00:00,44806,15.02,15.02,0,15.02,Rent-a-Wreck        ,Portland            ,OR,97241,CG,E
36,1362690,4561143213626900,0,null,43548,0,1995-11-03T00:00:00,null,121.44,107.05,14.39,1092.95,null,null,null,null,PM,M
36,1362694,4561143213626940,0,null,44379,0,1995-09-06T00:00:00,null,1076.8,1060.79,16.01,439.21,null,null,null,null,PM,M
36,1362699,4561143213626990,0,1200,45764,38,1995-09-30T00:00:00,1600,159.5,159.5,0,750.31,Sherry's Shoes      ,Houston             ,TX,77289,CG,E
36,1362703,4561143213627030,0,1000,46809,31,1995-08-16T00:00:00,91310,100.89,100.89,0,1174.63,Casino Royale       ,San Jose            ,CA,95112,CG,E
36,1362705,4561143213627050,0,800,47283,15,1995-09-05T00:00:00,135528,53.86,53.86,0,124.58,Bed Bug Inn         ,St Louis            ,MO,63146,CG,E
36,1362708,4561143213627080,0,900,47754,33,1995-12-13T00:00:00,80309,88.44,88.44,0,1000,Surplus Servers     ,New York City       ,NY,10080,CG,E
36,1362709,4561143213627090,0,1000,48427,43,1995-09-08T00:00:00,95718,154.92,154.92,0,154.92,Wally World         ,Los Angeles         ,CA,90062,CG,E
36,1362714,4561143213627140,0,1200,49476,17,1995-08-17T00:00:00,95025,226.47,226.47,0,255.5,Cassandras Casuals  ,Indianapolis        ,IN,46267,CG,E
36,1362715,4561143213627150,0,900,49578,41,1995-08-30T00:00:00,50700,61.42,61.42,0,1300.34,Mainframe Mania     ,New York City       ,NY,10138,CG,E
36,1362720,4561143213627200,0,null,50368,0,1995-12-03T00:00:00,null,1000,1000,0,0,null,null,null,null,PM,M
36,1362725,4561143213627250,0,900,51881,24,1995-11-22T00:00:00,111030,586.45,586.45,0,2716.25,PCs-R-Us            ,St Louis            ,MO,63159,CG,E
36,1362737,4561143213627370,0,300,55064,22,1995-11-25T00:00:00,182652,161.55,161.55,0,3527.02,Loan-a-Lemon        ,New York City       ,NY,10027,CG,E
36,1362740,4561143213627400,0,null,55519,0,1995-09-06T00:00:00,null,311.14,306.09,5.05,295.4,null,null,null,null,PM,M
36,1362743,4561143213627430,0,400,55813,33,1995-11-30T00:00:00,80913,189.46,189.46,0,3000,Filbert's Filling St,Memphis             ,TN,38183,CG,E
36,1362744,4561143213627440,0,1300,56293,29,1995-06-14T00:00:00,145513,159.03,159.03,0,307.18,Arnie's Auto Parts  ,Chicago             ,IL,60620,CG,E
36,1362746,4561143213627460,0,100,57392,30,1995-07-04T00:00:00,130222,80.99,80.99,0,648.13,Dale's Donuts       ,New Orleans         ,LA,70160,CG,E
36,1362749,4561143213627490,0,100,57868,28,1995-09-28T00:00:00,94813,267.72,267.72,0,3000,Carol's Café        ,Nashville           ,TN,37230,CG,E
36,1362753,4561143213627530,231,null,58617,23,1995-10-31T00:00:00,80324,0,0,0,2774.1,null,null,null,null,IQ,K
36,1362760,4561143213627590,0,200,59378,23,1995-08-18T00:00:00,143026,130.01,130.01,0,233.84,Carrie's Cards      ,Los Angeles         ,CA,90026,CG,E
36,1362765,4561143213627650,0,800,60401,34,1995-07-09T00:00:00,223830,34.04,34.04,0,408.17,Manic Motor Inn     ,San Francisco       ,CA,94172,CG,E
36,1362766,4561143213627660,1,null,60864,37,1995-10-11T00:00:00,55758,0,0,0,5100,null,null,null,null,IQ,V
36,1362769,4561143213627690,0,200,62580,17,1995-11-03T00:00:00,130917,59.27,59.27,0,514.89,Buy The Book        ,San Francisco       ,CA,94140,CG,E
36,1362771,4561143213627710,0,null,63210,0,1995-06-06T00:00:00,null,592.18,578.08,14.1,621.92,null,null,null,null,PM,M
36,1362777,4561143213627770,0,1300,65141,37,1995-06-10T00:00:00,211558,210.53,210.53,0,1060.04,Terry's Trucks      ,Los Angeles         ,CA,90019,CG,E
36,1362782,4561143213627820,0,900,65555,41,1995-10-14T00:00:00,92525,169.42,169.42,0,1500,Network Works       ,Sacramento          ,CA,94259,CG,E
36,1362791,4561143213627910,0,1100,66648,31,1995-09-29T00:00:00,110506,113.13,113.13,0,250.79,Paul's Plumbing     ,New York City       ,NY,10202,CG,E
36,1362804,4561143213628040,0,400,68017,41,1995-08-25T00:00:00,151720,320.7,320.7,0,2573.78,Serbio's Service St ,Los Angeles         ,CA,90066,CG,E
36,1362806,4561143213628060,0,500,69057,29,1995-07-13T00:00:00,184609,458.72,458.72,0,1729.5,Prop-Jet Airways    ,Chicago             ,IL,60642,CG,E
36,1362810,4561143213628100,0,null,70743,0,1995-08-05T00:00:00,null,606.47,605.69,0.78,299.66,null,null,null,null,PM,M
36,1362816,4561143213628160,0,200,73168,36,1995-05-29T00:00:00,41109,19.26,19.26,0,673.9,Randy's Records     ,Louisville          ,KY,40289,CG,E
36,1362817,4561143213628170,0,100,73672,20,1995-12-21T00:00:00,202607,26.93,26.93,0,1000,Dale's Donuts       ,Colorado Springs    ,CO,80907,CG,E
36,1362824,4561143213628240,0,100,75618,16,1995-09-30T00:00:00,152722,863.91,863.91,0,3243.83,Haveacow Steakhouse ,San Francisco       ,CA,94102,CG,E
36,1362829,4561143213628290,0,null,77345,0,1995-12-02T00:00:00,null,1159.06,1133.28,25.78,1366.72,null,null,null,null,PM,M
36,1362830,4561143213628300,0,null,77587,20,1995-12-05T00:00:00,91258,10,9.65,0.35,14.88,null,null,null,null,PM,E
36,1362836,4561143213628360,0,900,78464,40,1995-11-12T00:00:00,113357,23.92,23.92,0,935.48,Surplus Servers     ,Memphis             ,TN,38175,CG,E
36,1362839,4561143213628390,0,200,79529,34,1995-05-06T00:00:00,185002,477.46,477.46,0,3516.48,Llama World         ,Baltimore           ,MD,21282,CG,E
36,1362844,4561143213628440,0,null,81239,36,1995-08-06T00:00:00,162304,505,495.64,9.36,856.64,null,null,null,null,PM,E
36,1362845,4561143213628450,0,null,81452,0,1995-12-14T00:00:00,null,127.7,125.93,1.77,20,null,null,null,null,PM,M
